2025-10-29 18:04:25 | INFO | Planet | [Registry] Detected resource types: []
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_225'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_225'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_225'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_225'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_225'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_225'...
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_225' (60 frames, 0.167s each) in 29.0 ms
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_226' from 'assets/planets_rotation/barren/barren_rotation_1.gif'
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_226'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_226'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_226'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_226'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_226'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_226'...
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_226' (60 frames, 0.167s each) in 28.9 ms
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_227' from 'assets/planets_rotation/barren/barren_rotation_4.gif'
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_227'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_227'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_227'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_227'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_227'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_227'...
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_227' (60 frames, 0.167s each) in 29.4 ms
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_228' from 'assets/planets_rotation/volcanic/lava_rotation_3.gif'
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_228'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_228'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_228'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_228'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_228'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_228'...
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_228' (60 frames, 0.167s each) in 28.8 ms
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_ionized_giant_229' from 'assets/planets_rotation/ionized_giant/ionized_giant_1.gif'
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_ionized_giant_229'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_ionized_giant_229'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_ionized_giant_229'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_ionized_giant_229'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_ionized_giant_229'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_ionized_giant_229'...
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_ionized_giant_229' (60 frames, 0.167s each) in 29.4 ms
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_terrestrial_230' from 'assets/planets_rotation/terrestrial/terrestrial_rotation_2.gif'
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_terrestrial_230'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_terrestrial_230'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_terrestrial_230'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_terrestrial_230'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_terrestrial_230'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_terrestrial_230'...
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_terrestrial_230' (60 frames, 0.167s each) in 30.9 ms
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_231' from 'assets/planets_rotation/barren/barren_rotation_2.gif'
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_231'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_231'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_231'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_231'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_231'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_231'...
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_231' (60 frames, 0.167s each) in 31.8 ms
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_232' from 'assets/planets_rotation/barren/barren_rotation_3.gif'
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_232'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_232'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_232'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_232'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_232'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_232'...
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_232' (60 frames, 0.167s each) in 28.8 ms
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_ionized_giant_235' from 'assets/planets_rotation/ionized_giant/ionized_giant_1.gif'
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_ionized_giant_235'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_ionized_giant_235'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_ionized_giant_235'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_ionized_giant_235'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_ionized_giant_235'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_ionized_giant_235'...
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_ionized_giant_235' (60 frames, 0.167s each) in 30.2 ms
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_oceanic_236' from 'assets/planets_rotation/oceanic/oceanic_rotation_1.gif'
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_oceanic_236'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_oceanic_236'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_oceanic_236'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_oceanic_236'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_oceanic_236'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_oceanic_236'...
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_oceanic_236' (60 frames, 0.167s each) in 29.5 ms
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_237' from 'assets/planets_rotation/barren/barren_rotation_4.gif'
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_237'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_237'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_237'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_237'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_237'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_237'...
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_237' (60 frames, 0.167s each) in 29.4 ms
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_238' from 'assets/planets_rotation/barren/barren_rotation_2.gif'
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_238'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_238'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_238'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_238'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_238'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_238'...
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_238' (60 frames, 0.167s each) in 28.8 ms
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_239' from 'assets/planets_rotation/volcanic/lava_rotation_2.gif'
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_239'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_239'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_239'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_239'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_239'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_239'...
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_239' (60 frames, 0.167s each) in 29.8 ms
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_oceanic_240' from 'assets/planets_rotation/oceanic/oceanic_rotation_4.gif'
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_oceanic_240'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_oceanic_240'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_oceanic_240'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_oceanic_240'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_oceanic_240'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_oceanic_240'...
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_oceanic_240' (60 frames, 0.167s each) in 31.2 ms
2025-10-29 18:04:36 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_241' from 'assets/planets_rotation/barren/barren_rotation_1.gif'
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_241'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_241'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_241'...
2025-10-29 18:04:36 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_241'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_241'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_241'...
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_241' (60 frames, 0.167s each) in 28.0 ms
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_242' from 'assets/planets_rotation/volcanic/lava_rotation_2.gif'
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_242'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_242'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_242'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_242'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_242'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_242'...
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_242' (60 frames, 0.167s each) in 29.6 ms
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_terrestrial_244' from 'assets/planets_rotation/terrestrial/terrestrial_rotation_2.gif'
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_terrestrial_244'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_terrestrial_244'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_terrestrial_244'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_terrestrial_244'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_terrestrial_244'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_terrestrial_244'...
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_terrestrial_244' (60 frames, 0.167s each) in 29.8 ms
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_ionized_giant_245' from 'assets/planets_rotation/ionized_giant/ionized_giant_1.gif'
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_ionized_giant_245'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_ionized_giant_245'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_ionized_giant_245'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_ionized_giant_245'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_ionized_giant_245'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_ionized_giant_245'...
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_ionized_giant_245' (60 frames, 0.167s each) in 30.3 ms
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_246' from 'assets/planets_rotation/barren/barren_rotation_4.gif'
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_246'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_246'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_246'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_246'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_246'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_246'...
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_246' (60 frames, 0.167s each) in 27.8 ms
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_247' from 'assets/planets_rotation/barren/barren_rotation_3.gif'
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_247'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_247'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_247'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_247'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_247'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_247'...
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_247' (60 frames, 0.167s each) in 29.7 ms
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_249' from 'assets/planets_rotation/barren/barren_rotation_2.gif'
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_249'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_249'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_249'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_249'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_249'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_249'...
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_249' (60 frames, 0.167s each) in 38.1 ms
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_oceanic_250' from 'assets/planets_rotation/oceanic/oceanic_rotation_4.gif'
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_oceanic_250'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_oceanic_250'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_oceanic_250'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_oceanic_250'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_oceanic_250'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_oceanic_250'...
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_oceanic_250' (60 frames, 0.167s each) in 30.0 ms
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_ionized_giant_251' from 'assets/planets_rotation/ionized_giant/ionized_giant_1.gif'
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_ionized_giant_251'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_ionized_giant_251'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_ionized_giant_251'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_ionized_giant_251'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_ionized_giant_251'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_ionized_giant_251'...
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_ionized_giant_251' (60 frames, 0.167s each) in 31.0 ms
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_hydrogen_giant_252' from 'assets/planets_rotation/hydrogen_giant/gas_giant_rotation_1.gif'
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_hydrogen_giant_252'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_hydrogen_giant_252'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_hydrogen_giant_252'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_hydrogen_giant_252'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_hydrogen_giant_252'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_hydrogen_giant_252'...
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_hydrogen_giant_252' (60 frames, 0.167s each) in 29.3 ms
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_253' from 'assets/planets_rotation/volcanic/lava_rotation_1.gif'
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_253'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_253'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_253'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_253'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_253'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_253'...
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_253' (60 frames, 0.167s each) in 29.8 ms
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_oceanic_254' from 'assets/planets_rotation/oceanic/oceanic_rotation_2.gif'
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_oceanic_254'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_oceanic_254'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_oceanic_254'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_oceanic_254'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_oceanic_254'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_oceanic_254'...
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_oceanic_254' (60 frames, 0.167s each) in 28.3 ms
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_ionized_giant_255' from 'assets/planets_rotation/ionized_giant/ionized_giant_1.gif'
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_ionized_giant_255'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_ionized_giant_255'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_ionized_giant_255'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_ionized_giant_255'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_ionized_giant_255'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_ionized_giant_255'...
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_ionized_giant_255' (60 frames, 0.167s each) in 31.9 ms
2025-10-29 18:04:37 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_256' from 'assets/planets_rotation/barren/barren_rotation_1.gif'
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_256'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_256'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_256'...
2025-10-29 18:04:37 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_256'...
